fdc_id,brand_owner,brand_name,subbrand_name,gtin_upc,ingredients,not_a_significant_source_of,serving_size,serving_size_unit,household_serving_fulltext,branded_food_category,data_source,package_weight,modified_date,available_date,market_country,discontinued_date,preparation_state_code,trade_channel,short_description
522382,Ferrara Candy Company,,,041420021329,"CORN SYRUP, SUGAR, HYDROGENATED PALM KERNEL OIL, SKIM MILK, BUTTERMILK, WHEY, CALCIUM CARBONATE, SALT, NATURAL AND ARTIFICIAL FLAVOR, LIPOLYZED BUTTER OIL, MOLASSES, MODIFIED FOOD STARCH (CORN), WHITE MINERAL OIL, SUNFLOWER LECITHIN.",,36.0,g,4 PIECES,Candy,LI,,2017-07-14,2019-04-01,United States,,,,
522611,Stater Bros. Markets Inc.,,,074175316709,BABY LIMA BEANS.,,37.0,g,0.25 cup,Vegetable and Lentil Mixes,LI,,2018-12-04,2019-04-01,United States,,,,
523345,Sara Lee Foods,,,053400342447,"MECHANICALLY SEPARATED CHICKEN, SALT. CONTAINS 2% OR LESS OF: SUGAR, SODIUM PHOSPHATES, SPICES, SODIUM ERYTHORBATE, SODIUM NITRITE.",,56.0,g,2 ONZ,Canned Meat,LI,,2017-07-14,2019-04-01,United States,,,,
523941,"Big Y Foods, Inc.",,,018894303367,"LOWFAT MILK, ASCORBIC ACID (VITAMIN C), VITAMIN A PALMITATE, VITAMIN D3.",,240.0,ml,1 cup,Milk,LI,,2018-06-02,2019-04-01,United States,,,,
524334,ROUNDY'S,,,011150506342,"CULTURED GRADE A NONFAT MILK, STABILIZER (MODIFIED CORN STARCH, SOLUBLE CORN FIBER, GRADE A WHEY PROTEIN CONCENTRATE, SUCRALOSE, CARRAGEENAN, PECTIN), NONFAT DRY MILK.",,227.0,g,1 cup,Yogurt,LI,,2017-07-14,2019-04-01,United States,,,,
524667,"Hy-Vee, Inc.",,,075450102048,"MILK, CREAM, SKIM MILK, SUGAR, CORN SYRUP, WHEY PROTEIN CONCENTRATE, CONTAINS 1% OR LESS OF: VANILLA EXTRACT, MONO AND DIGLYCERIDES, GUAR GUM, SODIUM PHOSPHATE, CELLULOSE GUM, SODIUM CITRATE, POLYSORBATE 80, CARRAGEENAN, ANNATTO FOR COLOR.",,65.0,g,1/2 cup,Ice Cream & Frozen Yogurt,LI,,2018-05-15,2019-04-01,United States,,,,
524761,"Ahold Usa, Inc.",,,688267016615,"APPLES, WATER, ASCORBIC ACID (VITAMIN C).",,113.0,g,1 -4 OZ CUP,Wholesome Snacks,LI,,2017-07-14,2019-04-01,United States,,,,
524872,"Tops Markets, LLC",,,07078433249,"MILK, SUGAR.",,39.0,g,2 Tbsp,Milk,LI,,2017-07-14,2019-04-01,United States,,,,
525672,"Hy-Vee, Inc.",,,075450016116,RHUBARB.,,137.0,g,1 cup,Frozen Vegetables,LI,,2018-08-10,2019-04-01,United States,,,,
525786,"Supervalu, Inc.",,,041130387692,"DOUGH: SOFT WHEAT FLOUR, WATER, SUNFLOWER OIL, SALT, YEAST, TOPPINGS: TOMATO SAUCE (TOMATO PUREE, TOMATO PULP, OLIVE OIL, SUGAR, SALT, OREGANO, BASIL), SPINACH, GOAT CHEESE (GOAT'S MILK, SALT, STARTER CULTURE, RENNET), SEASONED TOMATO (DICED TOMATO, OLIVE OIL, SALT, BASIL, GARLIC), MOZZARELLA CHEESE (COW'S MILK, STARTER CULTURE, MICROBIAL RENNET, SALT), OLIVE OIL, GARLIC, SALT.",,153.0,g,0.333 PIZZA,Pizza,LI,,2017-12-05,2019-04-01,United States,,,,
526278,"Safeway, Inc.",,,021130091867,"BROCCOLI, SUGAR SNAP PEAS, GREEN BEANS, CARROTS, CELERY, ONION, RED PEPPER, WATER CHESTNUTS.",,95.0,g,1 cup,Frozen Vegetables,LI,,2017-07-14,2019-04-01,United States,,,,
526768,"Bruno's Supermarkets, Inc.",,,60788002690,"WHOLE GRAIN ROLLED OATS, DEHYDRATED APPLES (TREATED WITH SODIUM SULFITE TO PROMOTE COLOR RETENTION), SUGAR, SALT, CINNAMON, NATURAL FLAVORS, CITRIC ACID, GUAR GUM, SUCRALOSE (SPLENDA BRAND). VITAMINS AND MINERALS: CALCIUM CARBONATE, FERRIC ORTHOPHOSPHATE (A SOURCE OF IRON), NIACINAMIDE*, VITAMIN A PALMITATE, PYRIDOXINE HYDROCHLORIDE*, RIBOFLAVIN*, THIAMIN MONONITRATE*, FOLIC ACID*, VITAMIN D.",,31.0,g,1 PACKET,Cereal,LI,,2018-04-11,2019-04-01,United States,,,,
527342,"Wells Enterprises, Inc.",,,070640011803,"SUGAR, MILK, BLEACHED WHEAT FLOUR, BUTTERMILK, CREAM, COCONUT OIL, CORN SYRUP, WHEY, SKIM MILK, WHEAT FLOUR, COCOA PROCESSED WITH ALKALI, CONTAINS 2% OR LESS OF UNSWEETENED CHOCOLATE, COCOA BUTTER, NATURAL FLAVORS, COCOA, ARTIFICIAL FLAVOR, FOOD STARCH-MODIFIED, CANOLA OIL, MOLASSES, HYDROGENATED COTTONSEED OIL, SOY LECITHIN, SALT, SOYBEAN OIL, HYDROGENATED COCONUT OIL, BAKING SODA, CORN STARCH, CAROB BEAN GUM, CELLULOSE GUM, CARRAGEENAN, MONO AND DIGLYCERIDES, VITAMIN A PALMITATE, CARAMEL COLOR, RED 40, YELLOW 5, BLUE 1, YELLOW 6.",,84.0,g,1 CONE,Ice Cream & Frozen Yogurt,LI,,2018-03-10,2019-04-01,United States,,,,
527604,Hormel Foods Corporation,,,037600051163,"WATER, WHOLE WHEAT FLOUR, MODIFIED WHEAT STARCH, MULTIGRAIN BLEND (WHOLE WHEAT FLOUR, FLAXSEED MEAL, WHOLE OAT FLOUR, RYE MEAL), CELLULOSE FIBER, GLYCERINE, VITAL WHEAT GLUTEN, BROWN SUGAR, CONTAINS 2% OR LESS OF CANOLA OIL, WHEAT PROTEIN ISOLATE (WHEAT GLUTEN, LACTIC ACID, SULFITE), DOUGH CONDITIONERS (MONO- AND DIGLYCERIDES, CALCIUM SULFATE, SODIUM STEAROYL LACTYLATE, L-CYSTEINE MONOHYDROCHLORIDE), OAT FIBER, SHORTENING (SOYBEAN OIL AND HYDROGENATED SOYBEAN OIL), LEAVENING (SODIUM BICARBONATE, SODIUM ALUMINUM SULFATE, SODIUM ALUMINUM PHOSPHATE, MONOCALCIUM PHOSPHATE), SALT, SODIUM PROPIONATE (PRESERVATIVE), POTASSIUM SORBATE (PRESERVATIVE), FUMARIC ACID, CELLULOSE GUM, WHEAT STARCH, XANTHAN GUM, MICROCRYSTALLINE CELLULOSE, CORNSTARCH.",,50.0,g,1 TORTILLA,Mexican Dinner Mixes,LI,,2018-02-03,2019-04-01,United States,,,,
527992,"Supervalu, Inc.",,,041130483578,"WATER, ENRICHED UNBLEACHED FLOUR (WHEAT FLOUR, MALTED BARLEY FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), OAT FIBER, WHOLE WHEAT FLOUR, WHEAT GLUTEN, YEAST, CONTAINS LESS THAN 2% OF THE FOLLOWING: WHEAT BRAN, BROWN SUGAR, MOLASSES, HONEY, SALT, RAISIN JUICE, SOYBEAN OIL, DOUGH CONDITIONERS (SODIUM STEAROYL LACTYLATE, MONOGLYCERIDES, CALCIUM SULFATE, ENZYMES, ASCORBIC ACID), VINEGAR, CALCIUM PROPIONATE (PRESERVATIVE), MONOCALCIUM PHOSPHATE.",,46.0,g,2 SLICES,Breads & Buns,LI,,2018-04-05,2019-04-01,United States,,,,
528023,Rylee Mac's Famous Green Chili,,,852189003064,"GREEN CHILI, PORK, WATER, TOMATOES, (TOMATOES, TOMATO JUICE, SALT, CALCIUM CHLORIDE AND CITRIC ACID) RED WINE (CONTAINS SULFITES), DEMI GLACE (TOMATOES, PARSLEY STEMS AND FRESH BAY LEAVES, GARLIC, GARLIC POWDER, ONION POWDER, SPICES, WHEAT FLOUR, SUGAR, PARTIALLY HYDROGENATED VEGETABLE OIL, (SOY, COTTONSEED) MODIFIED CORN STARCH, SALT, AUTOLYZED YEAST EXTRACT, CORN STARCH, TOMATO POWDER, YEAST EXTRACT, CARMEL COLOR, THIAMINE HYDROCHLORIDE, BEET POWDER (COLOR), HYDROLYZED WHEAT PROTEIN, NATURAL FLAVOR) SALT GARLIC FLAVORINGS.",,113.0,g,4 ONZ,"Oriental, Mexican & Ethnic Sauces",LI,,2018-01-09,2019-04-01,United States,,,,
528932,"Lowe's Food Stores, Inc.",,,74164303909,"SEA SALT, CANE SUGAR, DEHYDRATED ORANGE PEEL, SPICES (HABANERO PEPPER), DEHYDRATED ONION, DEHYDRATED GARLIC, CITRIC ACID, NATURAL MANGO FLAVOR, PAPRIKA, TURMERIC POWDER, NATURAL SMOKE FLAVOR, SILICON DIOXIDE (ADDED AS A FLOW AGENT).",,0.625,g,0.25 tsp,"Seasoning Mixes, Salts, Marinades & Tenderizers",LI,,2018-01-19,2019-04-01,United States,,,,
529032,"Ahold Usa, Inc.",,,688267027758,"SPINACH, WATER, SALT.",,121.0,g,1/2 cup,Canned Vegetables,LI,,2018-08-11,2019-04-01,United States,,,,
530006,CLEARLY ORGANIC,,,070038643081,"ORGANIC QUINOA, ORGANIC DEHYDRATED ONION, ORGANIC SPICES AND ORGANIC HERBS ORGANIC DEHYDRATED GARLIC, ORGANIC DEHYDRATED SWEET CORN, SEA SALT, ORGANIC YEAST EXTRACT.",,28.0,g,1 ONZ,Other Grains & Seeds,LI,,2018-06-28,2019-04-01,United States,,,,
530885,Kingston Marketing Co,,,011225038389,"SUGAR, HYDROGENATED PALM KERNEL OIL, COCOA, COCOA PROCESSED WITH ALKALI, DEXTROSE, NONFAT DRY MILK, AND SOY LECITHIN.",,15.0,g,1 Tbsp,Baking Decorations & Dessert Toppings,LI,,2018-07-06,2019-04-01,United States,,,,
531331,PAYASO,,,074734273085,"WHEAT FLOUR, SUGAR, VEGETABLE SHORTENING (MAY CONTAIN ONE OF MORE OF THE FOLLOWING PARTIALLY HIDROGENATED OILS: SOYBEAN, COTTONSEED OR SAFFLOWER), INVERT SYRUP, POWDERED CINNAMON, IODIZED SALT, CARAMEL COLOR, SODIUM BICARBONATE, AMMONIUM BICARBONATE, SOY LECITHIN AND ARTIFICIAL FLAVORS.",,27.0,g,6 COOKIES,Cookies & Biscuits,LI,,2017-07-27,2019-04-01,United States,,,,
531529,"Topco Associates, Inc.",,,036800423787,"WRAPPER: ENRICHED, MALTED WHEAT FLOUR (FLOUR, MALTED BARLEY FLOUR, NIACIN, FERROUS SULFATE, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), WATER, CONTAINS 2% OR LESS OF SALT, SUGAR, SOYBEAN OIL, SWEET WHEY. FILLING: SAUCE (WATER, TOMATO PASTE, SEASONING BLEND [CORNSTARCH-MODIFIED, SALT, SUGAR, CONTAINS 2% OR LESS OF XANTHAN GUM, SPICES, SOYBEAN OIL, DEHYDRATED GARLIC, DEHYDRATED ONION, PAPRIKA, CITRIC ACID, BEET POWDER {COLOR}, GUAR GUM, SOY FLOUR, PARMESAN CHEESE [CULTURED PART-SKIM MILK, SALT, ENZYMES]]), PEPPERONI (PORK, BEEF, SALT, CONTAINS 2% OR LESS OF LACTIC ACID STARTER CULTURE, OLEORESIN OF PAPRIKA, SODIUM NITRITE, BHA, BHT, CITRIC ACID. MAY ALSO CONTAIN 2% OR LESS OF SPICES, SPICE EXTRACTIVES, DEXTROSE, SUGAR, FLAVORINGS, SODIUM ASCORBATE, WATER, GARLIC POWDER), RESTRICTED MELT CHEESE BLEND (MOZZARELLA CHEESE [PASTEURIZED MILK, CHEESE CULTURES, SALT, ENZYMES], IMITATION CHEESE [WATER, PALM SHORTENING, MODIFIED FOOD STARCH, WHEY POWDER, SODIUM ALUMINUM PHOSPHATE, SALT, GUM BLEND {XANTHAN GUM, LOCUST BEAN GUM, GUAR GUM}, CITRIC ACID, SORBIC ACID, DISODIUM PHOSPHATE, SODIUM CITRATE, ANTI-CAKING BLEND {CORN STARCH, CALCIUM SULFATE}]), TEXTURED SOY FLOUR, CONTAINS 2% OR LESS OF METHYLCELLULOSE. FRIED IN VEGETABLE OIL.",,85.0,g,6 PIECES,Pizza,LI,,2018-10-05,2019-04-01,United States,,,,
532288,"Post Foods, LLC",,,097421501094,"POWERBAR PROTEIN BLEND (WHEY PROTEIN ISOLATE, MILK PROTEIN ISOLATE), INULIN, SOLUBLE CORN FIBER, GLYCERIN, CASHEWS, ERYTHRITOL, COCONUT OIL, WATER, WHEY PROTEIN CONCENTRATE, LESS THAN 2% OF: ALKALIZED COCOA, NATURAL FLAVORS, PALM KERNEL OIL, RICE STARCH, SUNFLOWER LECITHIN, PALM OIL, SALT, VANILLA EXTRACT, NONFAT DRY MILK, TAPIOCA STARCH, CALCIUM CARBONATE, STEVIOL GLYCOSIDE.",,60.0,g,1 BAR,"Snack, Energy & Granola Bars",LI,,2018-07-22,2019-04-01,United States,,,,
532733,WBC,,,746742400417,"TRIPLE FILTERED CARBONATED WATER, SUGAR, NATURAL AND ARTIFICIAL FLAVORS, CARAMEL COLOR, RED 40, CITRIC ACID, SODIUM BENZOATE AS A PRESERVATIVE",,355.0,ml,12 OZA,Soda,LI,,2017-07-14,2019-04-01,United States,,,,
532804,GOMACRO,,,181945000130,"ORGANIC BROWN RICE SYRUP, ORGANIC SESAME BUTTER, ORGANIC DATES, ORGANIC RAISINS, ORGANIC PUFFED BROWN RICE, ORGANIC SESAME SEEDS.",,57.0,g,1 BAR,"Snack, Energy & Granola Bars",LI,,2018-03-20,2019-04-01,United States,,,,
533068,Gourmet Club Corporation,,,075627147117,SHRIMP,,85.0,g,3 ONZ,Frozen Fish & Seafood,LI,,2017-07-14,2019-04-01,United States,,,,
533983,Ross Products Division,,,791083624053,"WHEY PROTEIN CONCENTRATE (WHEY PROTEIN CONCENTRATE, SOY LECITHIN), SOY PROTEIN ISOLATE, POLYDEXTROSE, MICELLAR CASEIN, FRUCTOSE, SHORT-CHAIN FRUCTOOLIGOSACCHARIDES; LESS THAN 2% OF THE FOLLOWING: ARTIFICIAL FLAVOR, ASCORBIC ACID, DL-ALPHA-TOCOPHERYL ACETATE, SALT, CORN MALTODEXTRIN, CARRAGEENAN, XANTHAN GUM, SUCRALOSE, ACESULFAME POTASSIUM, THIAMINE HYDROCHLORIDE, RIBOFLAVIN, NIACINAMIDE, PYRIDOXINE HYDROCHLORIDE, FOLIC ACID, CYANOCOBALAMIN AND CALCIUM PANTOTHENATE.",,30.0,g,2 SCOOPS,"Energy, Protein & Muscle Recovery Drinks",LI,,2018-06-05,2019-04-01,United States,,,,
534310,Target Stores,,,085239129456,"ENRICHED WHEAT FLOUR, (FLOUR, BARLEY MALT, FERROUS SULFATE [IRON], NIACIN [A B VITAMIN], THIAMIN MONONITRATE [VITAMIN B1], RIBOFLAVIN, [VITAMIN B2],FOLIC ACID), WATER, WHOLE WHEAT FLOUR, BRAN, HIGH FRUCTOSE CORN SYRUP, YEAST, SOYBEAN OIL, SALT, MOLASSES, WHEAT GLUTEN, YEAST NUTRIENTS (CALCIUM SULFATE, ASCORBIC ACID), HONEY, CARAMEL COLOR, DOUGH CONDITIONERS (AMMONIUM CHLORIDE, SODIUM STEAROYL LACTYLATE, ETHOXYLATED MONO AND DIGLYCERIDES, DICALCIUM PHOSPHATE, CALCIUM DIOXIDE, AMMONIUM PHOSPHATE).",,41.0,g,2 SLICES,Breads & Buns,LI,,2018-09-05,2019-04-01,United States,,,,
534538,"Publix Super Markets, Inc.",,,041415519626,"CHICK PEAS (CHICK PEAS, WATER, SALT, DISODIUM EDTA [TO PRESERVE COLOR]), CHIMICHURRI SEASONING (PARSLEY, CANOLA OIL, WATER, GARLIC [GARLIC, WATER, PHOSPHORIC ACID, SODIUM BENZOATE {PRESERVATIVE}], ONION, LEMON JUICE, SALT, VINEGAR, SPICES, SODIUM BENZOATE AND POTASSIUM SORBATE [PRESERVATIVES]), LEMON JUICE FROM CONCENTRATE (WATER, LEMON JUICE CONCENTRATE, SODIUM BISULFITE AND SODIUM BENZOATE [PRESERVATIVES], LEMON OIL), TAHINI (SESAME SEEDS), OLIVE OIL, MINCED GARLIC (GARLIC, WATER, PHOSPHORIC ACID), SEASONINGS (SALT, SPICES, CITRIC ACID, SODIUM BENZOATE AND POTASSIUM SORBATE [PRESERVATIVES]).",,29.0,g,2 Tbsp,Dips & Salsa,LI,,2017-07-14,2019-04-01,United States,,,,
535109,"Safeway, Inc.",,,021130123254,"SHRIMP (LITOPENAEUS VANNAMEI), SALT, SODIUM TRIPOLYPHOSPHATE (TO RETAIN MOISTURE).",,85.0,g,3 ONZ,Frozen Fish & Seafood,LI,,2018-01-19,2019-04-01,United States,,,,
535735,"Ahold Usa, Inc.",,,688267043048,"PEANUTS (PEANUTS, PEANUT OIL, SALT), RAISINS, BANANA CHIP PIECES (BANANAS, COCONUT OIL, SUGAR), DRIED PINEAPPLE (PINEAPPLE, SUGAR, CITRIC ACID, SULFUR DIOXIDE [TO PRESERVE COLOR]), CASHEWS (CASHEWS, PEANUT OIL).",,30.0,g,0.25 cup,"Popcorn, Peanuts, Seeds & Related Snacks",LI,,2018-08-18,2019-04-01,United States,,,,
536556,"Topco Associates, Inc.",,,036800288768,CERTIFIED ORGANIC CARROTS.,,78.0,g,"7 "" LONG, 1-1/4"" DIAMETER",Pre-Packaged Fruit & Vegetables,LI,,2017-07-14,2019-04-01,United States,,,,
536978,Raley's,,,04656701827,HIMALAYAN PINK SALT.,,1.0,g,0.25 tsp,"Seasoning Mixes, Salts, Marinades & Tenderizers",LI,,2017-11-23,2019-04-01,United States,,,,
537622,Gateway Foods Inc,,,074317645841,"CASHEWS ROASTED IN PEANUT AND/OR COTTONSEED AND/OR SUNFLOWER SEED AND/OR CANOLA OIL, SALT.",,28.0,g,1 ONZ,"Popcorn, Peanuts, Seeds & Related Snacks",LI,,2017-07-14,2019-04-01,United States,,,,
537726,"Wal-Mart Stores, Inc.",,,078742208091,"PEANUT BUTTER COATING (SUGAR, PALM KERNEL OIL, PARTIALLY DEFATTED PEANUT FLOUR, PEANUT BUTTER [PEANUTS, SALT], NON-FAT MILK, HYDROGENATED PALM OIL, SALT, SOY LECITHIN [AN EMULSIFIER]). ROASTED SALTED PEANUTS (PEANUTS, SALT, PEANUT OIL AND SOYBEAN OIL), MILK CHOCOLATE (SUGAR, WHOLE MILK, COCOA BUTTER, CHOCOLATE LIQUOR, SOY LECITHIN [AN EMULSIFIER] AND VANILLIN [ARTIFICIAL FLAVORING]).",,40.0,g,8 PIECES | ABOUT,"Popcorn, Peanuts, Seeds & Related Snacks",LI,,2017-07-14,2019-04-01,United States,,,,
537865,NOT A BRANDED ITEM,,,00826520904860,"SURIMI (ALASKA POLLOCK, WATER, WHEAT STARCH, SUGAR, EGG WHITES, POTATO STARCH, SORBITOL, SALT, WHEAT FLOUR, NATURAL AND ARTIFICIAL FLAVORS {HYDROLYZED SOY PROTEIN, CRAB EXTRACT}, SODIUM TRIPOLYPHOSPHATE, TETRASODIUM PYROPHOSPHATE, COLOR ADDED, CARMINE COLOR), SOUR CREAM (CULTURED PASTEURIZED GRADE A MILK, CREAM, NONFAT MILK SOLIDS, GELATIN), CELERY, MAYONNAISE (SOYBEAN OIL, WATER, EGG YOLKS, MUSTARD, CORN SYRUP, VINEGAR, FRUCTOSE, SALT, SPICES AND CALCIUM DISODIUM EDTA ADDED TO PROTECT FLAVOR), GREEN ONIONS, LEMON JUICE (FILTERED WATER, LEMON JUICE CONCENTRATE, LEMON OIL), WORCESTERSHIRE SAUCE (DISTILLED WHITE VINEGAR, MOLASSES, WATER, SALT, ONIONS, ANCHOVIES, GARLIC, CLOVES, TAMARIND EXTRACT, NATURAL FLAVORINGS, CHILI PEPPER EXTRACT), POTASSIUM SORBATE, SODIUM BENZOATE, SALT.",,100.0,g,0.5 cup,Deli Salads,LI,,2018-06-14,2019-04-01,United States,,,,
537959,Kuli Kuli Inc.,,,850460005127,ORGANIC MORINGA LEAF POWDER,,10.0,g,1 PACKET,Powdered Drinks,LI,,2017-12-16,2019-04-01,United States,,,,
540022,Signature Brands LLC,,,071169714008,"SUGAR, PARTIALLY HYDROGENATED PALM KERNEL OIL, CORN SYRUP, CORNSTARCH, SOY LECITHIN, YELLOW 5, RED 40, YELLOW 6, BLUE 1, CARAUBA WAX, RED 3.",,24.0,g,2 Tbsp,Baking Decorations & Dessert Toppings,LI,,2017-07-14,2019-04-01,United States,,,,
540181,Nestle USA Inc.,,,028000260385,"SUGAR, CHOCOLATE, CRISP RICE (RICE FLOUR, SUGAR, SALT, BARLEY MALT EXTRACT), COCOA BUTTER, NONFAT MILK, MILKFAT, TAPIOCA DEXTRIN, LACTOSE, SOY LECITHIN, CONFECTIONER'S GLAZE (LAC-RESIN), NATURAL FLAVOR.",,37.0,g,0.33 cup,Candy,LI,,2018-03-11,2019-04-01,United States,,,,
540413,HEINZ,,,01364008,"TOMATO CONCENTRATE FROM RED RIPE TOMATOES, DISTILLED VINEGAR, HIGH FRUCTOSE CORN SYRUP, CORN SYRUP, SALT, SPICE, ONION POWDER, NATURAL FLAVORING.",,17.0,g,1 Tbsp,"Ketchup, Mustard, BBQ & Cheese Sauce",LI,,2018-10-04,2019-04-01,United States,,,,
541419,"Dr. Pepper/Seven Up, Inc.",,,078000017434,"CARBONATED WATER,HIGH FRUCTOSE CORN SYRUP, CITRIC ACID, SODIUM BENZOATE (PRESERVATIVE), CARAMEL COLOR, ACACIA GUM, RED 40, NATURAL AND ARTIFICIAL FLAVORS.",,500.0,ml,16.9 OZA,Soda,LI,,2018-02-03,2019-04-01,United States,,,,
541968,American Italian Pasta Company,,,029200908169,"SEMOLINA, NIACIN, FERROUS SULFATE (IRON), THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID.",,56.0,g,1 cup,Pasta by Shape & Type,LI,,2017-07-14,2019-04-01,United States,,,,
542182,BISSINGER'S,,,846107009597,"DARK CHOCOLATE (UNSWEETENED CHOCOLATE*, SUGAR, COCOA BUTTER*, SOY LECITHIN (AN EMULSIFIER), VANILLA), ALMONDS, CONFECTIONER'S GLAZE.",,40.0,g,0.25 cup,"Popcorn, Peanuts, Seeds & Related Snacks",LI,,2017-07-14,2019-04-01,United States,,,,
542227,"Beanitos, Inc.",,,812891021084,"WHOLE NAVY BEANS, LONG GRAIN RICE, PURE SUNFLOWER OIL, TAPIOCA STARCH, TAPIOCA MALTODEXTRIN, SEA SALT, CANE SUGAR, CITRIC ACID, PARSLEY, NON-GMO NATURAL FLAVOR, LIME OIL.",,28.0,g,1 ONZ,"Chips, Pretzels & Snacks",LI,,2018-01-21,2019-04-01,United States,,,,
542474,"7-Eleven, Inc.",,,052548603120,"CORN SYRUP, SUGAR, GELATIN, MODIFIED FOOD STARCH (POTATO), LACTIC ACID, APPLE JUICE FROM CONCENTRATE, MALIC ACID, SODIUM LACTATE, ADIPIC ACID, FUMARIC ACID, TARTARIC ACID, MODIFIED FOOD STARCH (CORN), SODIUM CITRATE, TITANIUM DIOXIDE [COLOR], NATURAL AND ARTIFICIAL FLAVORS, RED 40, YELLOW 5, BLUE 1.",,31.0,g,4 PIECES,Candy,LI,,2017-07-14,2019-04-01,United States,,,,
543226,EMERALD COVE,,,023547961061,"WAKAME, KIRIBOSHI (DRIED SHREDDED) WAKAME, SHIRO KIKURAGE (WHITE WOOD EAR) MUSHROOM, ITO (STRING FORM) KANTEN, KIZAMI (FINE-CHOPPED DRIED) KOMBU.",,5.0,g,0.25 cup,Vegetable and Lentil Mixes,LI,,2018-01-20,2019-04-01,United States,,,,
543390,"World Finer Foods, Inc.",,,070670005551,"ONIONS, WATER, VINEGAR, SALT, SODIUM BISULFITE (TO PRESERVE COLOR), SODIUM BENZOATE AND POTASSIUM SORBATE AS PRESERVATIVES.",,6.0,g,1 ONION,"Pickles, Olives, Peppers & Relishes",LI,,2018-03-08,2019-04-01,United States,,,,
544003,The Kroger Co.,,,011110009586,"WHOLE WHEAT FLOUR, WATER, WHEAT GLUTEN, RESISTANT CORN STARCH, MALTITOL, YEAST. CONTAINS 2% OR LESS OF: WHEAT BRAN, SOYBEAN OIL, SALT, RAISIN JUICE CONCENTRATE*, SOY FLOUR, SODIUM STEAROYL LACTYLATE, CALCIUM PROPIONATE (PRESERVATIVE), GUAR GUM, ASCORBIC ACID, ENZYMES, SUCRALOSE.",,45.0,g,1 SLICE,Breads & Buns,LI,,2017-09-25,2019-04-01,United States,,,,
544410,"Odwalla, Inc.",,,014054026053,"MANGO PUREE, APPLE JUICE, FILTERED WATER, ORANGE JUICE, BANANA PUREE, COCONUT CREAM (COCONUT EXTRACT, WATER), LEMON JUICE, VITAMIN C (ASCORBIC ACID), VITAMIN E (D-ALPHA TOCOPHEROL ACETATE) AND BETA CAROTENE.",,450.0,ml,15.2 OZA,"Fruit & Vegetable Juice, Nectars & Fruit Drinks",LI,,2018-04-11,2019-04-01,United States,,,,
544444,"Small Planet Foods, Inc.",,,021908291024,"GRANOLA* (ROLLED OATS*, TAPIOCA SYRUP*, SUGAR*, SUNFLOWER OIL*, SEA SALT, VANILLA EXTRACT*, BAKING SODA), TAPIOCA SYRUP*, CRISP RICE* (RICE FLOUR*, SUGAR*, RAISIN JUICE CONCENTRATE*, SEA SALT, ANNATTO COLOR*), SEMISWEET CHOCOLATE CHIPS* (SUGAR*, CHOCOLATE LIQUOR*, COCOA BUTTER*, DEXTROSE*, VANILLA*), RICE FLOUR*, GLYCERIN, WHOLE OAT FLOUR*, SUNFLOWER OIL*, CREAM*, VANILLA EXTRACT*.",,35.0,g,1 BAR,"Snack, Energy & Granola Bars",LI,,2018-03-10,2019-04-01,United States,,,,
544810,"Dawn Food Products, Inc.",,,029519232092,"ENRICHED WHEAT FLOUR (FLOUR, NIACIN, IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), INVERT SUGAR, SUGAR, CHOCOLATE DROPS (SUGAR, CHOCOLATE LIQUOR, BUTTERFAT, DEXTROSE, COCOA BUTTER, SOY LECITHIN, NATURAL FLAVOR), WATER, INULIN (CHICORY ROOTS), PEA FIBER, PARTIALLY HYDROGENATED SOYBEAN AND COTTONSEED OIL, BUTTER (PASTEURIZED CREAM, LACTIC ACID, NATURAL FLAVOR), CONTAINS 2% OR LESS OF: BETA-CAROTENE (COLOR), CORNSTARCH, DEXTROSE, EGG WHITES, EGG YOLKS, LEAVENING (BAKING SODA, SODIUM ACID PYROPHOSPHATE), MOLASSES, NATURAL AND ARTIFICIAL FLAVOR, NONFAT MILK, SALT, SODIUM BENZOATE (PRESERVATIVE), SOY LECITHIN, SOY FLOUR, VITAMIN A PALMITATE, WHEY.",,25.0,g,0.88 ONZ,Cookies & Biscuits,LI,,2018-02-10,2019-04-01,United States,,,,
545096,Mott's LLP,,,014800001730,"APPLES, HIGH FRUCTOSE CORN SYRUP, WATER, SUGAR, ASCORBIC ACID (VITAMIN C), CINNAMON, NATURAL FLAVOR.",,90.0,g,1 POUCH,Wholesome Snacks,LI,,2018-03-10,2019-04-01,United States,,,,
